fasta,seq_id,length,pLDDT,pTM,pdb_path
progen2_IPR003445_10p_clean,A0ABX7W287,511,38.12,0.148,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABX7W287_plddt_38.1.pdb
progen2_IPR003445_10p_clean,A0A9W9M410,511,55.94,0.280,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W9M410_plddt_55.9.pdb
progen2_IPR003445_10p_clean,F0Q998,511,38.75,0.253,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/F0Q998_plddt_38.8.pdb
progen2_IPR003445_10p_clean,A0A897NEA3,511,36.87,0.148,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A897NEA3_plddt_36.9.pdb
progen2_IPR003445_10p_clean,A0A4Z1KMA9,511,53.45,0.376,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A4Z1KMA9_plddt_53.5.pdb
progen2_IPR003445_10p_clean,A0A4U3MQM8,511,82.08,0.695,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A4U3MQM8_plddt_82.1.pdb
progen2_IPR003445_10p_clean,A0A368P8V1,511,63.38,0.333,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A368P8V1_plddt_63.4.pdb
progen2_IPR003445_10p_clean,F3L0V8,511,50.10,0.511,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/F3L0V8_plddt_50.1.pdb
progen2_IPR003445_10p_clean,A0AAE5CDL4,511,50.77,0.203,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAE5CDL4_plddt_50.8.pdb
progen2_IPR003445_10p_clean,A0AAV3WR55,511,56.53,0.215,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAV3WR55_plddt_56.5.pdb
progen2_IPR003445_10p_clean,A0A2K1QN65,511,55.28,0.273,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A2K1QN65_plddt_55.3.pdb
progen2_IPR003445_10p_clean,A0ABD6AZ49,511,38.65,0.204,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABD6AZ49_plddt_38.7.pdb
progen2_IPR003445_10p_clean,X0JSE8,511,55.56,0.443,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/X0JSE8_plddt_55.6.pdb
progen2_IPR003445_10p_clean,A0A817A090,511,27.45,0.119,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A817A090_plddt_27.5.pdb
progen2_IPR003445_10p_clean,F2PRV1,511,61.36,0.269,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/F2PRV1_plddt_61.4.pdb
progen2_IPR003445_10p_clean,M6EWB1,511,40.57,0.221,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/M6EWB1_plddt_40.6.pdb
progen2_IPR003445_10p_clean,A0ABD5QJQ4,511,40.66,0.230,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABD5QJQ4_plddt_40.7.pdb
progen2_IPR003445_10p_clean,A9A4H1,511,62.77,0.478,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A9A4H1_plddt_62.8.pdb
progen2_IPR003445_10p_clean,A0A9W3JJN9,511,71.87,0.589,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W3JJN9_plddt_71.9.pdb
progen2_IPR003445_10p_clean,A0A9E5DF55,511,82.42,0.790,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9E5DF55_plddt_82.4.pdb
progen2_IPR003445_10p_clean,A0ABS6ERL8,511,62.06,0.344,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABS6ERL8_plddt_62.1.pdb
progen2_IPR003445_10p_clean,A0A931DCB1,511,42.34,0.113,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A931DCB1_plddt_42.3.pdb
progen2_IPR003445_10p_clean,A0A921TEK5,511,54.49,0.191,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A921TEK5_plddt_54.5.pdb
progen2_IPR003445_10p_clean,H8Z123,511,56.15,0.172,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/H8Z123_plddt_56.1.pdb
progen2_IPR003445_10p_clean,A0AA35LT11,511,61.14,0.251,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AA35LT11_plddt_61.1.pdb
progen2_IPR003445_10p_clean,A0A4P1QFZ7,511,31.05,0.145,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A4P1QFZ7_plddt_31.0.pdb
progen2_IPR003445_10p_clean,A0A1S1Z1J7,511,40.73,0.188,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1S1Z1J7_plddt_40.7.pdb
progen2_IPR003445_10p_clean,A0A6G1C1M1,511,62.10,0.236,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A6G1C1M1_plddt_62.1.pdb
progen2_IPR003445_10p_clean,A0A165BL06,511,35.86,0.169,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A165BL06_plddt_35.9.pdb
progen2_IPR003445_10p_clean,A0A1S9D695,511,55.26,0.112,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1S9D695_plddt_55.3.pdb
progen2_IPR003445_10p_clean,A0A1C7MPE4,511,54.06,0.154,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1C7MPE4_plddt_54.1.pdb
progen2_IPR003445_10p_clean,K9EHF9,511,44.01,0.288,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/K9EHF9_plddt_44.0.pdb
progen2_IPR003445_10p_clean,A0A724WPM1,511,46.20,0.305,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A724WPM1_plddt_46.2.pdb
progen2_IPR003445_10p_clean,A0A1L3I4G1,511,49.99,0.280,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1L3I4G1_plddt_50.0.pdb
progen2_IPR003445_10p_clean,A0A852U131,511,78.37,0.534,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A852U131_plddt_78.4.pdb
progen2_IPR003445_10p_clean,A0A1V2GBH6,511,38.33,0.242,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1V2GBH6_plddt_38.3.pdb
progen2_IPR003445_10p_clean,A0A3N0ATS7,511,34.72,0.094,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A3N0ATS7_plddt_34.7.pdb
progen2_IPR003445_10p_clean,A0A368US77,511,60.06,0.276,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A368US77_plddt_60.1.pdb
progen2_IPR003445_10p_clean,J3NR25,511,57.62,0.275,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/J3NR25_plddt_57.6.pdb
progen2_IPR003445_10p_clean,A0A1W7D0I4,511,35.70,0.112,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1W7D0I4_plddt_35.7.pdb
progen2_IPR003445_10p_clean,U4VC97,511,81.72,0.733,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/U4VC97_plddt_81.7.pdb
progen2_IPR003445_10p_clean,A0A916PI49,511,34.51,0.165,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A916PI49_plddt_34.5.pdb
progen2_IPR003445_10p_clean,A0AAE4QYT5,511,81.39,0.615,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAE4QYT5_plddt_81.4.pdb
progen2_IPR003445_10p_clean,A0A1J3F7M9,511,48.20,0.119,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1J3F7M9_plddt_48.2.pdb
progen2_IPR003445_10p_clean,A0A6J4UER9,511,53.36,0.090,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A6J4UER9_plddt_53.4.pdb
progen2_IPR003445_10p_clean,A0AAX0NAZ4,511,38.61,0.244,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAX0NAZ4_plddt_38.6.pdb
progen2_IPR003445_10p_clean,A0ABU5STC7,511,43.47,0.249,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABU5STC7_plddt_43.5.pdb
progen2_IPR003445_10p_clean,A0A399RG56,511,51.13,0.485,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A399RG56_plddt_51.1.pdb
progen2_IPR003445_10p_clean,F3QHG9,511,60.36,0.347,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/F3QHG9_plddt_60.4.pdb
progen2_IPR003445_10p_clean,A0A3M5T529,511,89.35,0.885,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A3M5T529_plddt_89.4.pdb
progen2_IPR003445_10p_clean,A0ABY5GEW0,511,70.23,0.282,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABY5GEW0_plddt_70.2.pdb
progen2_IPR003445_10p_clean,A0A382PR65,511,55.40,0.149,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A382PR65_plddt_55.4.pdb
progen2_IPR003445_10p_clean,A0A9W7MR87,511,68.07,0.555,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W7MR87_plddt_68.1.pdb
progen2_IPR003445_10p_clean,A0A2X3BLH7,511,81.95,0.675,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A2X3BLH7_plddt_81.9.pdb
progen2_IPR003445_10p_clean,A0A9W9QF95,511,49.11,0.290,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W9QF95_plddt_49.1.pdb
progen2_IPR003445_10p_clean,A0A172ZPG5,511,31.29,0.291,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A172ZPG5_plddt_31.3.pdb
progen2_IPR003445_10p_clean,A0AAN7B2E6,511,60.94,0.288,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAN7B2E6_plddt_60.9.pdb
progen2_IPR003445_10p_clean,A0A2P8FXM3,511,85.49,0.791,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A2P8FXM3_plddt_85.5.pdb
progen2_IPR003445_10p_clean,A6G0S2,511,57.58,0.295,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A6G0S2_plddt_57.6.pdb
progen2_IPR003445_10p_clean,A0A3P3TWW3,511,76.32,0.524,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A3P3TWW3_plddt_76.3.pdb
progen2_IPR003445_10p_clean,A0A3S4MDQ9,511,69.25,0.787,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A3S4MDQ9_plddt_69.2.pdb
progen2_IPR003445_10p_clean,A0A1P8WBL3,511,46.77,0.185,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1P8WBL3_plddt_46.8.pdb
progen2_IPR003445_10p_clean,A0A8H7T965,511,47.88,0.260,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A8H7T965_plddt_47.9.pdb
progen2_IPR003445_10p_clean,A0A5C4N9U1,511,85.30,0.866,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A5C4N9U1_plddt_85.3.pdb
progen2_IPR003445_10p_clean,Q01KD6,511,53.20,0.452,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/Q01KD6_plddt_53.2.pdb
progen2_IPR003445_10p_clean,A0A2Z3JJ48,511,25.15,0.115,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A2Z3JJ48_plddt_25.2.pdb
progen2_IPR003445_10p_clean,A0A7U2HU49,511,37.49,0.182,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A7U2HU49_plddt_37.5.pdb
progen2_IPR003445_10p_clean,A0A4R6IFC7,511,64.85,0.658,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A4R6IFC7_plddt_64.8.pdb
progen2_IPR003445_10p_clean,A0A432WP16,511,47.36,0.236,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A432WP16_plddt_47.4.pdb
progen2_IPR003445_10p_clean,A0AAV8HJE4,511,52.86,0.406,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAV8HJE4_plddt_52.9.pdb
progen2_IPR003445_10p_clean,A0A2S5RHA2,511,84.14,0.750,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A2S5RHA2_plddt_84.1.pdb
progen2_IPR003445_10p_clean,A0ABD5ZLN9,511,32.65,0.210,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABD5ZLN9_plddt_32.6.pdb
progen2_IPR003445_10p_clean,A0A1I0Q9G1,511,41.66,0.255,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1I0Q9G1_plddt_41.7.pdb
progen2_IPR003445_10p_clean,A0A1U7XHY6,511,67.20,0.284,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1U7XHY6_plddt_67.2.pdb
progen2_IPR003445_10p_clean,A0A415E7C2,511,39.21,0.230,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A415E7C2_plddt_39.2.pdb
progen2_IPR003445_10p_clean,A0A1I3S280,511,44.04,0.257,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A1I3S280_plddt_44.0.pdb
progen2_IPR003445_10p_clean,A0ABS8WD53,511,84.70,0.869,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABS8WD53_plddt_84.7.pdb
progen2_IPR003445_10p_clean,A0ABX1DV37,511,71.43,0.658,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABX1DV37_plddt_71.4.pdb
progen2_IPR003445_10p_clean,A0A654INH5,511,90.64,0.855,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A654INH5_plddt_90.6.pdb
progen2_IPR003445_10p_clean,A0ABV8H044,511,40.46,0.371,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABV8H044_plddt_40.5.pdb
progen2_IPR003445_10p_clean,A0A0A0LX03,511,46.13,0.392,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A0A0LX03_plddt_46.1.pdb
progen2_IPR003445_10p_clean,A0A380DN77,511,69.42,0.755,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A380DN77_plddt_69.4.pdb
progen2_IPR003445_10p_clean,A0A9R1EIF6,511,35.50,0.189,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9R1EIF6_plddt_35.5.pdb
progen2_IPR003445_10p_clean,A0A135UX64,511,57.82,0.289,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A135UX64_plddt_57.8.pdb
progen2_IPR003445_10p_clean,A0ABQ1JG63,511,57.21,0.172,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABQ1JG63_plddt_57.2.pdb
progen2_IPR003445_10p_clean,A0A830F3B8,511,42.54,0.242,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A830F3B8_plddt_42.5.pdb
progen2_IPR003445_10p_clean,A0ABS0LSW7,511,52.90,0.105,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABS0LSW7_plddt_52.9.pdb
progen2_IPR003445_10p_clean,I8IFW6,511,57.04,0.280,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/I8IFW6_plddt_57.0.pdb
progen2_IPR003445_10p_clean,A0A8H6Y0N9,511,27.56,0.117,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A8H6Y0N9_plddt_27.6.pdb
progen2_IPR003445_10p_clean,A0A9W6C5D4,511,56.77,0.216,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W6C5D4_plddt_56.8.pdb
progen2_IPR003445_10p_clean,A0A0A3J5R8,511,61.55,0.392,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A0A3J5R8_plddt_61.5.pdb
progen2_IPR003445_10p_clean,A0A368YPF9,511,54.09,0.210,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A368YPF9_plddt_54.1.pdb
progen2_IPR003445_10p_clean,A0A6A1WPR1,511,72.96,0.719,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A6A1WPR1_plddt_73.0.pdb
progen2_IPR003445_10p_clean,A0ABY4FL75,511,58.76,0.269,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABY4FL75_plddt_58.8.pdb
progen2_IPR003445_10p_clean,A0A9P7W0I0,511,63.23,0.271,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9P7W0I0_plddt_63.2.pdb
progen2_IPR003445_10p_clean,A0AAN6X868,511,58.33,0.302,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0AAN6X868_plddt_58.3.pdb
progen2_IPR003445_10p_clean,A0A917ACL5,511,42.90,0.188,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A917ACL5_plddt_42.9.pdb
progen2_IPR003445_10p_clean,A0A542EHL0,511,77.83,0.741,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A542EHL0_plddt_77.8.pdb
progen2_IPR003445_10p_clean,A0ABX2ZSQ1,511,40.85,0.129,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABX2ZSQ1_plddt_40.9.pdb
progen2_IPR003445_10p_clean,A0ABR9GJ73,511,39.98,0.221,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABR9GJ73_plddt_40.0.pdb
progen2_IPR003445_10p_clean,A0A510KU09,511,41.00,0.198,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A510KU09_plddt_41.0.pdb
progen2_IPR003445_10p_clean,A0ABU0NFJ0,511,62.89,0.251,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABU0NFJ0_plddt_62.9.pdb
progen2_IPR003445_10p_clean,A0ABY7USK3,511,37.24,0.194,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABY7USK3_plddt_37.2.pdb
progen2_IPR003445_10p_clean,W9B9A2,511,94.00,0.930,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/W9B9A2_plddt_94.0.pdb
progen2_IPR003445_10p_clean,A0A8S3HK36,511,32.61,0.182,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A8S3HK36_plddt_32.6.pdb
progen2_IPR003445_10p_clean,A0A448YF43,511,45.75,0.286,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A448YF43_plddt_45.7.pdb
progen2_IPR003445_10p_clean,A0A7X0KW78,511,57.44,0.410,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A7X0KW78_plddt_57.4.pdb
progen2_IPR003445_10p_clean,A0A9W9TMD2,511,66.74,0.282,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A9W9TMD2_plddt_66.7.pdb
progen2_IPR003445_10p_clean,A0ABY7Z4T4,511,39.53,0.201,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABY7Z4T4_plddt_39.5.pdb
progen2_IPR003445_10p_clean,A0A7M3T5N9,511,55.35,0.149,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A7M3T5N9_plddt_55.4.pdb
progen2_IPR003445_10p_clean,A0A6N6MZK8,511,80.94,0.643,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A6N6MZK8_plddt_80.9.pdb
progen2_IPR003445_10p_clean,A0A4S9AMB9,511,59.85,0.285,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A4S9AMB9_plddt_59.8.pdb
progen2_IPR003445_10p_clean,D4ARQ0,511,59.04,0.409,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/D4ARQ0_plddt_59.0.pdb
progen2_IPR003445_10p_clean,A0A940DTD5,511,37.80,0.180,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A940DTD5_plddt_37.8.pdb
progen2_IPR003445_10p_clean,A0ABS5HMP9,511,62.68,0.491,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABS5HMP9_plddt_62.7.pdb
progen2_IPR003445_10p_clean,A0A840I6X8,511,41.70,0.286,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A840I6X8_plddt_41.7.pdb
progen2_IPR003445_10p_clean,A0A563W5M4,511,92.81,0.951,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A563W5M4_plddt_92.8.pdb
progen2_IPR003445_10p_clean,A0A381UIA8,511,80.10,0.743,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A381UIA8_plddt_80.1.pdb
progen2_IPR003445_10p_clean,A0A562JEL7,511,64.30,0.253,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A562JEL7_plddt_64.3.pdb
progen2_IPR003445_10p_clean,A0A0L9VGL6,511,45.78,0.180,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0A0L9VGL6_plddt_45.8.pdb
progen2_IPR003445_10p_clean,A0ABT4Z1N2,511,50.53,0.378,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/A0ABT4Z1N2_plddt_50.5.pdb
progen2_IPR003445_10p_clean,M0I429,511,65.30,0.518,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR003445_10p_clean/M0I429_plddt_65.3.pdb
